GHI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Clearsky GHI,Power_MW
566.0,18.3,43.86,57.835,0.0,566.0,0.0
451.5,17.950000000000003,45.245000000000005,63.88000000000001,0.0,451.5,0.0
292.5,17.200000000000003,49.515,72.17,0.0,292.5,0.0
113.0,15.9,58.325,81.945,0.0,113.0,0.0
0.0,11.850000000000001,84.70500000000001,157.22000000000003,0.0,0.0,5.8
0.0,11.3,85.91,158.315,0.0,0.0,12.7
0.0,10.95,87.78,152.365,0.0,0.0,17.7
0.0,10.700000000000001,89.2,142.575,0.0,0.0,20.7
0.0,10.3,91.475,131.315,0.0,0.0,22.4
0.0,9.95,93.845,119.55000000000001,0.0,0.0,21.4
0.0,9.700000000000001,95.775,107.745,0.0,0.0,19.1
0.0,9.850000000000001,95.035,96.19,0.0,0.0,14.4
66.0,10.700000000000001,89.83000000000001,84.965,0.0,66.0,6.7
237.5,12.75,76.485,74.96000000000001,0.0,237.5,0.0
403.5,14.55,60.585,66.22,0.0,403.5,0.0
529.0,15.95,49.875,59.495000000000005,0.0,529.0,0.0
600.0,16.9,44.22,55.58,0.0,600.0,0.0
611.0,17.5,41.80500000000001,55.085,0.0,611.0,0.0
558.0,17.8,40.93,58.099999999999994,0.0,558.0,0.0
445.5,17.75,40.55,64.12,0.0,445.5,0.0
287.5,17.15,41.79,72.375,0.5,287.5,0.0
110.0,15.450000000000001,51.79,82.125,0.0,110.0,0.0
0.0,10.850000000000001,76.56,157.48000000000002,0.0,0.0,5.7
0.0,10.600000000000001,76.53,158.595,0.0,0.0,12.7
0.0,10.55,76.08500000000001,152.60500000000002,0.5,0.0,17.7
0.0,10.4,76.555,142.77499999999998,1.5,0.0,20.4
0.0,10.100000000000001,78.10000000000001,131.495,5.0,0.0,21.1
0.0,10.100000000000001,76.97,119.72999999999999,5.0,0.0,20.2
0.0,10.05,74.57000000000001,107.92500000000001,3.0,0.0,18.9
0.0,10.100000000000001,71.795,96.375,1.5,0.0,14.0
45.0,10.65,68.13,85.16499999999999,5.0,63.0,6.5
151.5,12.200000000000001,63.925,75.185,3.5,232.0,0.0
345.0,14.25,54.105000000000004,66.465,2.5,397.0,0.0
513.5,15.95,47.84,59.77,4.0,518.0,0.0
536.0,16.55,46.045,55.86,7.0,588.0,0.0
539.0,16.4,44.85,55.364999999999995,7.0,599.0,0.0
455.0,16.1,45.53,58.355000000000004,7.0,544.0,0.0
350.5,15.75,49.34,64.345,7.0,431.0,0.0
164.5,15.3,52.84,72.575,7.0,276.0,0.0
60.0,13.75,62.81,82.295,7.0,104.0,0.0
0.0,11.4,91.28,157.735,6.5,0.0,4.9
0.0,11.650000000000002,92.99000000000001,158.87,6.0,0.0,6.2
0.0,11.95,93.5,152.84,6.0,0.0,6.4
0.0,12.100000000000001,94.44,142.975,6.0,0.0,5.0
0.0,12.25,94.73,131.675,6.0,0.0,4.1
0.0,12.4,94.39,119.905,5.0,0.0,4.3
0.0,12.5,94.04,108.11000000000001,5.5,0.0,0.4
14.5,12.5,92.995,85.36000000000001,3.0,53.5,0.0
79.0,12.9,89.5,75.41,2.5,216.5,0.0
204.5,13.5,82.53,66.71000000000001,2.5,382.0,0.0
227.0,14.3,74.005,60.03,2.5,501.5,0.0
234.0,15.100000000000001,65.855,56.14,3.0,573.0,0.0
153.5,15.5,60.21,55.64,3.0,582.5,0.0
425.0,15.350000000000001,58.754999999999995,58.61,1.5,527.0,0.0
395.0,14.75,60.86,64.57,1.0,416.0,0.0
254.0,13.850000000000001,64.42,72.77000000000001,1.0,264.0,0.0
31.0,12.55,69.595,82.46000000000001,1.0,97.5,0.0
0.0,9.5,75.17,157.98000000000002,0.0,0.0,5.4
0.0,9.55,71.02000000000001,159.14,0.0,0.0,12.4
0.0,9.55,67.69999999999999,153.08,0.0,0.0,17.6
0.0,8.75,69.23500000000001,143.18,2.0,0.0,20.7
0.0,8.0,71.645,131.85500000000002,4.0,0.0,21.5
0.0,7.550000000000001,72.03,120.08000000000001,1.5,0.0,20.7
0.0,7.0,73.39500000000001,108.285,3.0,0.0,17.7
0.0,6.800000000000001,74.215,96.755,1.0,0.0,13.3
45.0,7.700000000000001,71.32,85.555,4.0,59.5,6.3
162.0,9.9,61.485,75.625,8.0,229.0,0.0
304.0,11.45,51.425,66.95,7.0,393.5,0.0
429.5,13.200000000000001,42.504999999999995,60.295,7.0,516.5,0.0
521.5,14.600000000000001,36.005,56.410000000000004,3.5,586.0,0.0
524.0,15.65,31.39,55.905,7.0,593.5,0.0
254.0,16.05,30.485,58.855000000000004,6.5,533.5,0.0
115.0,15.7,32.17,64.79,7.5,422.0,0.0
165.0,14.850000000000001,43.620000000000005,72.96000000000001,8.0,268.0,0.0
59.0,14.0,50.28,82.625,5.5,97.5,0.0
0.0,12.100000000000001,79.64,159.40500000000003,7.5,0.0,0.1
0.0,12.100000000000001,81.75,153.31,7.0,0.0,0.3
0.0,12.05,83.0,143.375,4.0,0.0,0.5
0.0,12.100000000000001,84.77,132.035,4.0,0.0,0.5
0.0,12.200000000000001,86.44,120.25999999999999,3.0,0.0,0.4
0.0,12.3,88.03,108.465,3.0,0.0,0.1
19.5,12.850000000000001,90.61500000000001,85.75,5.0,46.0,0.0
72.5,13.5,90.67500000000001,75.85,7.0,195.5,0.0
70.5,14.450000000000001,89.105,67.195,4.0,349.0,0.0
92.0,15.400000000000002,87.075,60.55,8.0,466.0,0.0
92.0,16.05,85.38,56.68,7.0,531.0,0.0
155.0,16.15,86.185,56.165000000000006,8.0,540.5,0.0
83.5,16.05,87.72,59.095,4.0,491.0,0.0
70.5,15.850000000000001,89.725,65.0,5.5,390.5,0.0
71.0,15.700000000000001,91.64500000000001,73.14500000000001,7.0,248.0,0.0
6.0,15.4,94.11500000000001,82.78,8.0,88.0,0.0
0.0,14.95,96.07,159.67000000000002,3.5,0.0,10.2
0.0,14.600000000000001,96.37,153.54000000000002,0.0,0.0,16.5
0.0,13.900000000000002,96.72,143.57,0.0,0.0,20.0
0.0,13.15,97.32,132.22000000000003,0.5,0.0,21.1
0.0,12.65,97.135,120.43,0.0,0.0,20.4
0.0,12.05,97.6,108.64500000000001,0.0,0.0,18.1
0.0,11.600000000000001,96.68,97.13,0.0,0.0,13.1
52.0,11.950000000000001,92.89500000000001,85.94,0.0,52.0,6.0
214.5,13.100000000000001,87.275,76.065,0.0,214.5,0.0
376.5,14.05,78.08500000000001,67.43,0.0,376.5,0.0
498.5,15.3,67.1,60.805,0.0,498.5,0.0
566.0,16.3,60.56,56.945,0.0,566.0,0.0
576.5,16.9,57.120000000000005,56.42,0.0,576.5,0.0
523.5,17.1,55.52,59.33,0.0,523.5,0.0
381.5,17.0,55.955,65.205,1.0,415.0,0.0
211.5,16.450000000000003,58.59,73.32000000000001,3.0,262.5,0.0
74.0,14.8,69.26,82.93,1.5,93.5,0.0
0.0,10.600000000000001,90.27000000000001,158.67000000000002,0.0,0.0,5.0
0.0,10.95,87.12,159.93,0.0,0.0,11.4
0.0,11.05,85.46000000000001,153.765,0.0,0.0,16.3
0.0,10.850000000000001,86.325,143.765,0.0,0.0,18.4
0.0,10.55,86.91,132.39999999999998,4.0,0.0,19.8
0.0,10.4,86.43,120.61000000000001,7.0,0.0,19.8
0.0,10.45,85.855,108.82000000000001,7.0,0.0,17.6
0.0,10.55,84.86,97.32,9.0,0.0,13.3
33.5,10.900000000000002,82.555,86.125,2.0,48.0,5.9
208.0,11.55,82.26,76.28,0.0,208.0,0.0
368.5,12.3,78.75,67.665,0.0,368.5,0.0
493.0,13.9,71.83000000000001,61.055,0.0,493.0,0.0
455.0,16.1,64.275,57.2,2.5,563.0,0.0
561.0,17.15,61.495000000000005,56.675000000000004,1.5,570.5,0.0
519.5,17.8,59.0,59.56,0.0,519.5,0.0
381.5,17.950000000000003,58.504999999999995,65.41,7.0,412.5,0.0
257.0,17.3,61.57000000000001,73.49000000000001,4.0,260.5,0.0
92.0,15.4,74.66499999999999,83.075,0.5,92.0,0.0
0.0,11.150000000000002,98.965,160.18,7.0,0.0,0.1
0.0,11.3,100.0,153.99,2.5,0.0,0.2
0.0,11.45,100.0,143.955,3.0,0.0,0.4
0.0,11.75,100.0,132.575,2.0,0.0,2.2
0.0,11.95,100.0,120.78,1.5,0.0,1.7
0.0,12.200000000000001,100.0,109.0,0.5,0.0,3.9
0.0,12.55,100.0,97.505,2.0,0.0,0.6
37.0,13.350000000000001,98.03,86.32,2.0,42.5,0.0
38.0,14.75,92.19,76.495,3.0,190.5,0.0
343.0,15.75,88.89500000000001,67.9,1.0,343.0,0.0
329.0,16.55,86.19999999999999,61.305,1.5,459.5,0.0
263.5,17.05,83.675,57.455,3.0,526.5,0.0
162.5,17.2,82.68,56.915,3.0,536.5,0.0
56.0,17.2,82.57000000000001,59.785,3.0,485.5,0.0
48.5,17.15,82.97999999999999,65.6,3.0,383.5,0.0
45.5,16.8,84.995,73.655,3.0,241.5,0.0
83.0,15.8,91.225,83.215,0.0,83.0,0.0
0.0,13.100000000000001,100.0,159.10000000000002,1.5,0.0,4.5
0.0,13.100000000000001,100.0,160.43,1.0,0.0,7.0
0.0,13.100000000000001,100.0,154.21,0.5,0.0,0.2
0.0,13.100000000000001,100.0,144.15,0.0,0.0,0.4
0.0,13.05,99.86,132.755,0.0,0.0,0.4
0.0,12.95,99.75999999999999,120.95500000000001,1.5,0.0,0.3
0.0,12.9,99.18,109.18,3.0,0.0,0.1
16.5,13.3,95.44,86.505,1.5,36.5,6.5
34.0,14.65,90.11,76.71000000000001,3.0,195.0,0.0
175.0,16.05,84.565,68.13,3.0,351.5,0.0
202.5,17.45,75.67,61.55,3.5,470.0,0.0
435.0,18.4,68.89500000000001,57.7,3.0,537.5,0.0
479.0,18.65,66.50999999999999,57.155,2.5,544.0,0.0
399.0,18.4,66.92,60.0,6.0,494.0,0.0
322.0,17.8,69.22,65.78999999999999,7.0,388.0,0.0
211.5,16.950000000000003,73.18,73.815,5.0,243.0,0.0
54.5,15.55,81.74000000000001,83.35,3.0,84.0,0.0
0.0,12.25,94.45,159.3,1.5,0.0,4.7
0.0,12.05,95.13,160.67000000000002,0.0,0.0,11.5
0.0,11.850000000000001,96.075,154.43,0.0,0.0,16.4
0.0,11.600000000000001,97.655,144.335,0.0,0.0,19.3
0.0,11.45,98.725,132.925,0.0,0.0,19.5
0.0,11.25,99.86,121.13,0.0,0.0,19.3
0.0,10.95,100.0,109.35,0.0,0.0,17.3
0.0,10.8,100.0,97.88,0.0,0.0,13.0
35.5,11.350000000000001,97.465,86.685,0.0,35.5,5.7
194.5,13.350000000000001,87.035,76.91499999999999,0.0,194.5,0.0
353.0,15.200000000000001,79.92500000000001,68.355,0.0,353.0,0.0
475.5,17.1,73.49000000000001,61.785000000000004,0.0,475.5,0.0
544.5,18.45,66.995,57.945,0.0,544.5,0.0
553.0,19.450000000000003,61.230000000000004,57.385000000000005,0.0,553.0,0.0
504.0,19.8,58.59,60.21,0.0,504.0,0.0
398.0,19.85,58.4,65.975,0.0,398.0,0.0
249.0,19.400000000000002,60.72,73.97,0.0,249.0,0.0
76.5,17.900000000000002,71.44500000000001,83.475,3.5,85.0,0.0
0.0,14.350000000000001,85.64,159.5,3.0,0.0,4.5
0.0,14.05,87.02,160.91000000000003,4.0,0.0,11.0
0.0,13.75,88.295,154.645,3.0,0.0,16.1
0.0,13.55,88.83500000000001,144.525,7.5,0.0,19.1
0.0,13.45,88.87,133.10000000000002,7.0,0.0,20.3
0.0,13.25,89.96000000000001,121.30000000000001,7.0,0.0,19.3
0.0,13.05,91.4,109.525,7.0,0.0,17.5
0.0,12.95,92.62,98.06,7.0,0.0,12.3
21.5,13.100000000000001,92.455,86.86500000000001,7.0,33.0,5.6
115.5,13.900000000000002,88.925,77.13,7.0,187.0,0.0
233.5,15.150000000000002,83.33000000000001,68.58,7.0,343.5,0.0
263.0,16.700000000000003,77.41,62.025,4.0,461.5,0.0
385.0,17.85,72.09,58.18,5.5,531.0,0.0
413.5,18.700000000000003,67.71000000000001,57.614999999999995,7.0,541.0,0.0
385.0,19.200000000000003,64.84,60.415,7.0,492.5,0.0
304.0,19.1,65.44,66.14500000000001,7.5,389.0,0.0
193.0,18.15,70.255,74.11500000000001,6.0,241.5,0.0
64.0,16.3,82.87,83.595,7.0,80.5,0.0
0.0,12.700000000000001,99.92,159.69,7.0,0.0,4.7
0.0,12.8,98.95500000000001,161.14,7.0,0.0,11.5
0.0,13.05,96.935,154.85500000000002,7.0,0.0,16.6
0.0,13.150000000000002,95.87,144.71,6.0,0.0,19.0
0.0,13.05,96.08,133.275,7.5,0.0,20.3
0.0,13.0,96.0,121.47,7.0,0.0,20.3
0.0,13.100000000000001,95.14,109.70500000000001,7.5,0.0,17.6
0.0,13.0,95.71000000000001,98.245,7.5,0.0,13.0
14.5,13.25,94.41,87.05000000000001,7.5,31.5,5.7
83.5,13.850000000000001,91.445,77.33500000000001,7.0,182.0,0.0
169.5,14.55,88.11,68.8,7.0,336.5,0.0
215.0,15.5,84.89500000000001,62.25,7.0,456.0,0.0
300.5,16.25,82.285,58.410000000000004,7.0,524.0,0.0
346.0,16.75,80.475,57.83500000000001,7.0,533.0,0.0
310.0,17.3,78.4,60.61,7.0,482.5,0.0
240.0,17.8,77.19,66.32,7.5,379.5,0.0
82.5,17.700000000000003,78.465,74.255,6.5,236.5,0.0
38.0,16.8,85.055,83.71000000000001,7.5,78.5,0.0
0.0,13.8,99.69,159.875,7.0,0.0,4.4
0.0,13.5,100.0,161.37,7.0,0.0,10.5
0.0,13.5,99.62,155.065,7.0,0.0,13.5
0.0,13.5,98.60000000000001,144.89499999999998,7.0,0.0,16.2
0.0,13.45,97.84,133.445,6.5,0.0,15.7
0.0,13.350000000000001,97.435,121.64000000000001,6.0,0.0,13.8
0.0,13.25,97.155,109.875,6.5,0.0,10.4
0.0,13.200000000000001,96.12,98.42500000000001,6.0,0.0,7.5
7.0,13.25,94.29,87.225,6.0,29.5,0.6
77.0,13.850000000000001,89.73,77.535,6.5,177.0,0.0
172.0,14.65,81.85,69.015,7.0,334.5,0.0
302.5,15.75,71.66499999999999,62.480000000000004,7.0,460.0,0.0
405.0,16.8,64.89500000000001,58.64,7.0,533.0,0.0
386.5,17.450000000000003,62.005,58.05,7.0,546.0,0.0
402.5,17.7,61.32,60.805,1.5,498.0,0.0
392.5,17.55,61.925,66.48,0.0,392.5,0.0
244.5,16.75,65.635,74.39,0.0,244.5,0.0
81.5,15.0,77.18,83.815,0.0,81.5,0.0
0.0,11.75,100.0,160.04500000000002,3.0,0.0,4.3
0.0,11.75,100.0,161.59500000000003,4.0,0.0,10.9
0.0,11.75,100.0,155.27,1.5,0.0,16.2
0.0,11.9,100.0,145.07999999999998,3.5,0.0,19.1
0.0,11.95,100.0,133.615,3.5,0.0,20.5
0.0,12.100000000000001,99.57000000000001,121.81,4.0,0.0,20.1
0.0,11.95,99.695,110.045,8.0,0.0,17.9
0.0,11.75,100.0,98.6,7.0,0.0,13.0
11.0,11.8,99.455,87.39000000000001,7.0,29.5,0.0
106.5,12.350000000000001,96.315,77.74000000000001,7.0,177.0,0.0
229.5,13.25,92.655,69.23,7.0,332.0,0.0
295.0,13.850000000000001,90.055,62.7,7.0,453.0,0.0
345.0,14.450000000000001,86.13,58.864999999999995,7.0,522.0,0.0
317.5,14.850000000000001,82.83500000000001,58.255,7.0,532.5,0.0
317.5,15.0,81.74,60.985,7.5,484.5,0.0
259.0,14.9,83.055,66.63499999999999,7.0,382.0,0.0
151.0,14.450000000000001,87.815,74.51500000000001,6.0,236.5,0.0
50.5,13.600000000000001,92.86,83.91499999999999,7.0,77.0,0.0
0.0,10.4,95.73,160.21,2.0,0.0,4.5
0.0,9.9,94.625,161.815,0.5,0.0,11.6
0.0,9.4,93.37,155.475,0.0,0.0,17.0
0.0,8.9,92.605,145.255,0.0,0.0,20.2
0.0,8.5,91.075,133.785,0.0,0.0,21.6
0.0,8.100000000000001,91.72,121.97999999999999,0.0,0.0,20.7
0.0,7.700000000000001,92.61,110.22,0.0,0.0,18.1
0.0,7.4,92.68,98.78,0.0,0.0,12.9
31.0,7.9,89.33,87.555,0.0,31.0,5.6
189.0,9.600000000000001,84.055,77.935,0.0,189.0,0.0
352.0,10.95,75.24000000000001,69.44,0.0,352.0,0.0
474.0,12.65,60.33,62.92,0.0,474.0,0.0
546.5,14.05,49.675000000000004,59.075,0.0,546.5,0.0
558.0,14.950000000000001,43.8,58.46,0.0,558.0,0.0
508.0,15.5,40.61,61.165000000000006,0.0,508.0,0.0
401.0,15.600000000000001,40.115,66.785,0.0,401.0,0.0
251.0,14.9,42.555,74.635,0.0,251.0,0.0
83.5,12.9,53.845,84.01,0.0,83.5,0.0
0.0,7.5,89.58,160.37,0.0,0.0,4.2
0.0,7.0,93.96000000000001,162.01999999999998,0.0,0.0,10.7
0.0,6.65,97.405,155.675,0.0,0.0,16.0
0.0,6.45,98.775,145.44,1.0,0.0,19.2
0.0,6.2,100.0,133.955,0.5,0.0,20.2
0.0,6.2,99.33,122.14000000000001,0.5,0.0,20.3
0.0,6.3500000000000005,97.66499999999999,110.39,2.0,0.0,17.9
0.0,6.700000000000001,94.47999999999999,98.96000000000001,1.0,0.0,12.8
19.5,7.450000000000001,90.435,87.725,5.0,28.5,5.2
152.5,8.75,85.795,78.13,1.5,178.5,0.0
337.5,10.100000000000001,79.945,69.645,0.5,337.5,0.0
462.0,12.05,67.61500000000001,63.135000000000005,0.0,462.0,0.0
530.5,13.55,58.44,59.290000000000006,0.0,530.5,0.0
542.0,14.450000000000001,54.92,58.655,0.0,542.0,0.0
480.0,14.8,54.71,61.34,4.0,493.0,0.0
328.0,14.700000000000001,56.31,66.93,7.0,387.0,0.0
207.0,13.9,61.245000000000005,74.75,7.5,238.5,0.0
56.5,12.25,73.48500000000001,84.1,7.0,76.5,0.0
0.0,8.95,99.41499999999999,160.52,0.0,0.0,4.1
0.0,8.4,100.0,162.23000000000002,0.0,0.0,10.8
0.0,8.0,100.0,155.87,0.0,0.0,16.1
0.0,7.700000000000001,100.0,145.615,0.0,0.0,19.6
0.0,7.4,100.0,134.125,0.0,0.0,21.0
0.0,7.2,100.0,122.31,0.0,0.0,20.8
0.0,7.1000000000000005,99.92,110.555,0.0,0.0,18.1
0.0,7.15,97.965,99.135,0.0,0.0,12.9
27.5,7.7,93.16499999999999,88.21000000000001,0.5,27.5,5.4
175.5,9.350000000000001,83.845,78.32,0.0,175.5,0.0
334.0,11.5,71.06,69.845,0.0,334.0,0.0
454.5,13.600000000000001,61.755,63.34,0.0,454.5,0.0
524.5,14.75,58.315,59.495000000000005,0.0,524.5,0.0
534.5,15.200000000000001,58.53,58.85,0.0,534.5,0.0
483.0,15.200000000000001,61.445,61.505,0.0,483.0,0.0
357.5,14.65,66.91499999999999,67.06,4.0,377.5,0.0
184.0,13.8,74.18,74.855,8.0,230.5,0.0
28.0,12.55,83.41,84.18,7.0,72.0,0.0
0.0,8.8,96.7,160.66000000000003,0.0,0.0,4.1
0.0,8.55,96.83,162.43,0.0,0.0,10.8
0.0,8.350000000000001,96.85,156.065,0.0,0.0,16.0
0.0,8.3,95.34,145.785,5.5,0.0,19.0
0.0,8.350000000000001,92.795,134.29,0.0,0.0,18.8
0.0,8.45,90.95,122.47,0.0,0.0,16.0
0.0,8.55,89.935,110.725,5.5,0.0,10.5
0.0,8.600000000000001,90.18,99.305,7.0,0.0,8.0
6.5,9.2,87.8,88.39,7.0,24.5,0.5
85.5,10.400000000000002,84.30000000000001,78.51500000000001,7.0,161.5,0.0
117.5,11.15,84.375,70.045,7.5,311.0,0.0
137.0,11.55,85.875,63.545,6.0,430.0,0.0
114.5,11.850000000000001,87.24000000000001,59.69,6.5,498.5,0.0
113.5,12.200000000000001,87.85,59.03,7.5,509.5,0.0
77.0,12.55,88.795,61.66,4.0,461.5,0.0
67.5,12.75,90.575,67.19,4.0,359.5,0.0
25.0,12.9,92.36,74.96000000000001,4.0,221.0,0.0
27.0,12.55,94.625,84.26,5.0,70.5,0.0
0.0,9.5,98.33,160.8,3.5,0.0,0.5
0.0,9.350000000000001,97.99000000000001,162.625,3.0,0.0,4.0
0.0,9.15,96.885,156.25,1.5,0.0,7.1
0.0,9.0,96.08000000000001,145.96,0.0,0.0,10.4
0.0,8.8,95.49,134.45,3.0,0.0,11.1
0.0,8.700000000000001,94.65,122.635,3.0,0.0,11.8
0.0,8.65,93.305,110.89,1.5,0.0,11.5
0.0,8.55,92.87,99.47999999999999,5.5,0.0,7.7
15.0,9.05,89.515,88.57,4.0,21.5,0.0
127.0,10.400000000000002,85.54,78.695,1.5,156.0,0.0
281.0,11.100000000000001,80.71000000000001,70.24000000000001,1.0,311.5,0.0
367.0,11.8,73.9,63.745000000000005,1.0,440.5,0.0
342.0,12.4,68.63,59.885000000000005,3.0,512.0,0.0
446.0,12.75,64.97,59.205,1.0,524.5,0.0
416.0,12.600000000000001,64.22,61.81,1.0,477.0,0.0
338.5,12.3,64.51,67.31,2.0,376.0,0.0
233.5,11.7,65.36500000000001,75.055,0.0,233.5,0.0
74.5,10.350000000000001,71.03999999999999,84.32499999999999,0.0,74.5,0.0
0.0,7.15,93.72,160.93,0.0,0.0,4.0
0.0,6.8500000000000005,94.5,162.815,0.0,0.0,10.8
0.0,6.65,94.17,156.435,0.0,0.0,16.2
0.0,6.45,93.41,146.13,0.0,0.0,19.5
0.0,6.4,92.49,134.61,0.0,0.0,20.8
0.0,6.25,93.4,122.795,2.0,0.0,20.4
0.0,6.15,94.555,111.055,1.0,0.0,17.2
0.0,6.0,96.04,99.65,4.0,0.0,8.7
14.0,6.700000000000001,92.36,88.74000000000001,1.0,23.0,3.9
163.5,8.8,81.695,78.88,0.5,163.5,0.0
322.5,10.2,71.315,70.43,0.0,322.5,0.0
449.0,11.2,62.415000000000006,63.935,0.0,449.0,0.0
522.0,11.850000000000001,56.650000000000006,60.07000000000001,0.0,522.0,0.0
535.5,12.25,53.475,59.375,0.0,535.5,0.0
486.5,12.5,52.050000000000004,61.955,0.0,486.5,0.0
371.5,12.4,52.555,67.43,4.0,382.0,0.0
235.0,11.75,55.41,75.145,0.5,235.0,0.0
73.5,10.200000000000001,65.465,84.39,0.0,73.5,0.0
0.0,5.6,88.765,161.04000000000002,1.5,0.0,4.0
0.0,5.25,87.26,163.0,1.0,0.0,11.0
0.0,5.050000000000001,85.255,156.62,0.5,0.0,16.1
0.0,4.8500000000000005,83.63,146.29500000000002,1.0,0.0,19.0
0.0,4.6,82.58500000000001,134.775,1.0,0.0,19.7
0.0,4.25,80.98,122.955,1.0,0.0,19.1
0.0,3.95,78.435,111.215,0.0,0.0,17.6
0.0,3.8000000000000003,75.94,99.815,0.0,0.0,13.1
23.5,4.4,71.08000000000001,88.91,0.0,23.5,5.4
166.0,6.4,60.385000000000005,79.06,0.0,166.0,0.0
324.0,8.350000000000001,47.865,70.62,0.0,324.0,0.0
448.0,10.0,37.42,64.12,0.0,448.0,0.0
520.0,11.25,31.875,60.25,0.0,520.0,0.0
533.5,12.2,28.76,59.540000000000006,0.0,533.5,0.0
486.5,12.8,27.23,62.095,0.0,486.5,0.0
384.0,13.0,26.755000000000003,67.535,0.0,384.0,0.0
237.5,12.25,28.494999999999997,75.225,0.0,237.5,0.0
75.5,10.100000000000001,41.67,84.445,0.0,75.5,0.0
0.0,5.300000000000001,61.135000000000005,161.15,2.0,0.0,3.8
0.0,4.800000000000001,65.44,163.17000000000002,1.0,0.0,10.4
0.0,4.4,69.25,156.79500000000002,0.5,0.0,15.8
0.0,4.1000000000000005,72.32000000000001,146.45999999999998,2.0,0.0,18.1
0.0,3.95,73.285,134.935,2.0,0.0,19.1
0.0,3.7,73.495,123.11000000000001,1.0,0.0,18.7
0.0,3.5,73.5,111.375,0.5,0.0,16.5
0.0,3.45,73.02000000000001,99.97999999999999,0.0,0.0,12.2
21.0,4.050000000000001,70.4,89.08000000000001,0.0,21.0,3.7
159.5,6.15,61.04,79.235,0.0,159.5,0.0
317.5,8.15,51.260000000000005,70.80000000000001,0.0,317.5,0.0
441.0,10.3,41.595,64.305,0.0,441.0,0.0
513.0,12.0,34.885000000000005,60.425,0.0,513.0,0.0
526.5,13.15,31.275000000000002,59.695,0.0,526.5,0.0
479.5,13.75,30.115000000000002,62.22,0.5,479.5,0.0
377.0,13.8,30.485,67.63499999999999,0.0,377.0,0.0
231.5,13.05,33.53,75.3,0.0,231.5,0.0
72.5,11.15,46.55500000000001,84.495,0.0,72.5,0.0
0.0,8.45,53.730000000000004,161.26,0.0,0.0,3.9
0.0,8.15,57.91,163.345,0.0,0.0,10.7
0.0,7.6,64.55,156.97500000000002,0.0,0.0,15.5
0.0,7.25,69.915,146.625,1.0,0.0,18.4
0.0,6.95,73.69,135.09,0.0,0.0,19.5
0.0,6.75,76.12,123.265,1.0,0.0,19.1
0.0,6.5,78.75,111.535,0.5,0.0,17.5
0.0,6.15,82.025,100.14500000000001,1.0,0.0,13.2
20.0,6.5,81.465,89.24000000000001,0.0,20.0,5.8
155.0,8.350000000000001,75.225,79.41,0.0,155.0,0.0
311.0,10.3,66.28,70.97999999999999,0.0,311.0,0.0
434.0,12.55,58.995000000000005,64.48,0.0,434.0,0.0
505.5,14.2,55.92,60.595,0.0,505.5,0.0
519.5,15.2,56.28,59.845,0.0,519.5,0.0
473.5,15.9,55.94500000000001,62.345,0.0,473.5,0.0
372.5,16.0,56.355000000000004,67.73,0.0,372.5,0.0
229.5,15.15,60.41,75.36500000000001,0.0,229.5,0.0
72.5,12.650000000000002,74.825,84.54,0.0,72.5,0.0
0.0,7.550000000000001,87.15,161.35000000000002,0.0,0.0,3.8
0.0,7.0,85.375,163.505,0.0,0.0,11.0
0.0,6.5,82.355,157.145,0.0,0.0,16.2
0.0,6.050000000000001,79.005,146.785,0.0,0.0,19.4
0.0,5.5,77.265,135.245,0.0,0.0,20.1
0.0,5.0,77.125,123.42000000000002,0.0,0.0,20.0
0.0,4.75,77.13,111.69,0.0,0.0,17.6
0.0,4.7,76.60000000000001,100.305,0.0,0.0,12.9
20.5,5.25,73.25999999999999,89.405,0.0,20.5,5.5
161.5,7.45,63.065000000000005,79.575,0.0,161.5,0.0
321.5,9.600000000000001,52.765,71.15,0.0,321.5,0.0
446.5,11.9,43.644999999999996,64.65,0.0,446.5,0.0
520.5,13.850000000000001,37.365,60.760000000000005,0.0,520.5,0.0
535.0,15.2,34.25,59.99,0.0,535.0,0.0
485.0,15.850000000000001,34.065,62.465,0.0,485.0,0.0
382.0,15.950000000000001,34.254999999999995,67.82,0.0,382.0,0.0
235.5,14.8,40.44,75.43,0.0,235.5,0.0
73.5,12.150000000000002,54.165,84.58500000000001,0.0,73.5,0.0
0.0,7.15,64.215,161.44,0.0,0.0,3.8
0.0,6.95,64.7,163.66500000000002,0.0,0.0,10.8
0.0,6.75,64.89,157.315,0.0,0.0,15.9
0.0,6.65,64.35,146.945,0.0,0.0,19.0
0.0,6.550000000000001,63.375,135.39499999999998,0.0,0.0,19.4
0.0,6.3500000000000005,62.80500000000001,123.575,0.0,0.0,18.7
0.0,6.1,62.92,111.84,0.0,0.0,16.9
0.0,5.8500000000000005,63.885000000000005,100.46000000000001,0.0,0.0,12.9
18.5,6.15,62.775,89.565,0.0,18.5,5.4
153.5,7.95,55.485,79.745,0.0,153.5,0.0
311.5,9.9,47.370000000000005,71.32,0.0,311.5,0.0
433.5,12.150000000000002,41.175,64.815,0.0,433.5,0.0
507.5,14.3,36.77,60.91,0.0,507.5,0.0
522.0,15.850000000000001,34.99,60.125,0.0,522.0,0.0
477.0,16.65,34.315,62.57,0.0,477.0,0.0
378.0,16.75,34.769999999999996,67.9,0.0,378.0,0.0
