Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137337,-,-,-,37.77,-122.42,0,32,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,11,14,15,30,12.3,1.06,0.04,0.64,33,464,86,0,0,10.8,33,464,0,86,0.254,90.76,83.4,0.9400000000000001,0.13,1021,1.3,307,3.5,0.0000,0.0000
2006,11,14,16,0,12.9,1.09,0.04,0.64,46,625,171,0,0,11,46,625,0,171,0.254,88.41,78.42,0.9400000000000001,0.13,1021,1.3,312,3.7,8.1688,6.2388
2006,11,14,16,30,13.3,1.09,0.04,0.64,54,724,258,0,0,11,54,724,0,258,0.253,86.14,73.71000000000001,0.93,0.13,1021,1.3,320,3.7,12.7637,9.8309
2006,11,14,17,0,13.700000000000001,1.1400000000000001,0.037,0.64,60,795,340,0,0,10.3,60,795,0,340,0.252,79.85000000000001,69.37,0.93,0.13,1022,1.3,329,3.7,17.5035,13.5650
2006,11,14,17,30,14.4,1.1400000000000001,0.037,0.64,65,839,413,0,0,10.3,65,839,0,413,0.252,76.32000000000001,65.49,0.93,0.13,1022,1.3,336,3.4000000000000004,21.9482,17.0768
2006,11,14,18,0,15,1.01,0.042,0.64,71,863,474,0,0,9.200000000000001,71,863,0,474,0.251,68.39,62.15,0.93,0.13,1022,1.3,342,3.1,25.7875,20.1146
2006,11,14,18,30,15.600000000000001,1.01,0.042,0.64,73,884,523,0,0,9.200000000000001,73,884,0,523,0.25,65.81,59.46,0.93,0.13,1022,1.3,342,2.8000000000000003,28.9239,22.5973
2006,11,14,19,0,16.1,1.05,0.04,0.64,74,898,556,0,0,8.700000000000001,74,898,0,556,0.249,61.33,57.51,0.92,0.13,1022,1.4000000000000001,341,2.5,31.0781,24.3040
2006,11,14,19,30,16.5,1.05,0.04,0.64,75,905,576,0,0,8.700000000000001,75,905,0,576,0.249,59.79,56.38,0.92,0.13,1022,1.4000000000000001,334,2.3000000000000003,32.3812,25.3359
2006,11,14,20,0,16.8,1.08,0.038,0.64,74,910,582,0,0,8.4,74,910,0,582,0.248,57.480000000000004,56.11,0.92,0.13,1021,1.4000000000000001,327,2,32.7619,25.6368
2006,11,14,20,30,17,1.08,0.038,0.64,74,906,571,0,0,8.4,74,906,0,571,0.248,56.76,56.730000000000004,0.92,0.13,1021,1.4000000000000001,321,2,32.0442,25.0684
2006,11,14,21,0,17.1,1.06,0.039,0.64,73,895,544,0,0,8.1,73,895,0,544,0.248,55.52,58.2,0.92,0.13,1021,1.4000000000000001,315,1.9000000000000001,30.2964,23.6849
2006,11,14,21,30,17.1,1.06,0.039,0.64,71,878,503,0,0,8.1,71,878,0,503,0.248,55.52,60.46,0.92,0.13,1021,1.4000000000000001,312,2,27.6554,21.5942
2006,11,14,22,0,17.1,1.06,0.04,0.64,68,851,449,0,0,8.1,68,851,0,449,0.248,55.6,63.42,0.92,0.13,1021,1.4000000000000001,308,2,24.2208,18.8759
2006,11,14,22,30,16.900000000000002,1.06,0.04,0.64,64,811,381,0,2,8.1,187,324,0,314,0.248,56.31,66.99,0.92,0.13,1021,1.5,305,2.1,16.4927,12.8145
2006,11,14,23,0,16.8,1.05,0.042,0.64,59,756,304,0,3,8.3,155,300,0,252,0.249,57.29,71.07000000000001,0.92,0.13,1021,1.5,301,2.2,12.7762,9.8799
2006,11,14,23,30,16.1,1.05,0.042,0.64,52,678,221,0,3,8.3,129,168,0,171,0.249,59.89,75.57000000000001,0.92,0.13,1021,1.5,296,2.2,8.3213,6.3883
2006,11,15,0,0,15.4,1.03,0.045,0.64,42,552,134,7,3,9.200000000000001,89,37,7,95,0.249,66.56,80.4,0.92,0.13,1021,1.5,292,2.3000000000000003,0.0000,0.0000
2006,11,15,0,30,14.200000000000001,1.03,0.045,0.64,26,348,53,0,0,9.200000000000001,26,348,0,53,0.249,71.96000000000001,85.46000000000001,0.92,0.13,1022,1.6,289,2.5,0.0000,0.0000
2006,11,15,1,0,13,1.01,0.047,0.64,0,0,0,0,0,9.1,0,0,0,0,0.25,77.35000000000001,91.02,0.92,0.13,1022,1.6,287,2.8000000000000003,0.0000,0.0000
2006,11,15,1,30,12.600000000000001,1.01,0.047,0.64,0,0,0,0,0,9.1,0,0,0,0,0.25,79.4,96.57000000000001,0.92,0.13,1022,1.6,289,2.9000000000000004,0.0000,0.0000
2006,11,15,2,0,12.200000000000001,0.97,0.048,0.64,0,0,0,0,0,9.4,0,0,0,0,0.251,82.81,102.27,0.92,0.13,1023,1.5,291,3.1,0.0000,0.0000
2006,11,15,2,30,11.9,0.97,0.048,0.64,0,0,0,0,0,9.4,0,0,0,0,0.251,84.46000000000001,108.08,0.92,0.13,1023,1.5,294,3.1,0.0000,0.0000
2006,11,15,3,0,11.600000000000001,0.93,0.047,0.64,0,0,0,0,0,9.5,0,0,0,0,0.251,87.07000000000001,113.95,0.92,0.13,1023,1.4000000000000001,297,3.1,0.0000,0.0000
2006,11,15,3,30,11.3,0.93,0.047,0.64,0,0,0,0,0,9.5,0,0,0,0,0.251,88.81,119.87,0.92,0.13,1023,1.4000000000000001,300,3,0.0000,0.0000
2006,11,15,4,0,11.100000000000001,0.91,0.046,0.64,0,0,0,0,0,9.5,0,0,0,0,0.251,89.89,125.8,0.92,0.13,1023,1.3,303,2.9000000000000004,0.0000,0.0000
2006,11,15,4,30,10.9,0.91,0.046,0.64,0,0,0,0,0,9.5,0,0,0,0,0.251,91.09,131.69,0.92,0.13,1023,1.3,304,2.8000000000000003,0.0000,0.0000
2006,11,15,5,0,10.700000000000001,0.92,0.046,0.64,0,0,0,0,0,9.4,0,0,0,0,0.25,91.76,137.5,0.92,0.13,1023,1.3,306,2.6,0.0000,0.0000
2006,11,15,5,30,10.5,0.92,0.046,0.64,0,0,0,0,0,9.4,0,0,0,0,0.25,92.99,143.14000000000001,0.92,0.13,1023,1.4000000000000001,309,2.4000000000000004,0.0000,0.0000
2006,11,15,6,0,10.4,0.9500000000000001,0.045,0.64,0,0,0,0,0,9.3,0,0,0,0,0.25,92.72,148.49,0.92,0.13,1023,1.4000000000000001,313,2.2,0.0000,0.0000
2006,11,15,6,30,10.4,0.9500000000000001,0.045,0.64,0,0,0,0,0,9.3,0,0,0,0,0.25,92.72,153.34,0.92,0.13,1023,1.4000000000000001,318,2.1,0.0000,0.0000
2006,11,15,7,0,10.5,0.97,0.043000000000000003,0.64,0,0,0,0,0,9.1,0,0,0,0,0.25,90.87,157.35,0.92,0.13,1022,1.5,323,2,0.0000,0.0000
2006,11,15,7,30,10.700000000000001,0.97,0.043000000000000003,0.64,0,0,0,0,0,9.1,0,0,0,0,0.25,89.67,159.99,0.92,0.13,1022,1.4000000000000001,334,1.8,0.0000,0.0000
2006,11,15,8,0,10.9,1.01,0.041,0.64,0,0,0,0,0,8.9,0,0,0,0,0.25,87.41,160.67000000000002,0.92,0.13,1022,1.4000000000000001,344,1.6,0.0000,0.0000
2006,11,15,8,30,11,1.01,0.041,0.64,0,0,0,0,0,8.9,0,0,0,0,0.25,86.83,159.19,0.92,0.13,1022,1.4000000000000001,180,1.5,0.0000,0.0000
2006,11,15,9,0,11.100000000000001,1.05,0.043000000000000003,0.64,0,0,0,0,0,8.700000000000001,0,0,0,0,0.25,85.18,155.96,0.92,0.13,1021,1.5,16,1.4000000000000001,0.0000,0.0000
2006,11,15,9,30,11,1.05,0.043000000000000003,0.64,0,0,0,0,0,8.700000000000001,0,0,0,0,0.25,85.74,151.57,0.92,0.13,1021,1.5,22,1.4000000000000001,0.0000,0.0000
2006,11,15,10,0,10.9,1.09,0.045,0.64,0,0,0,0,0,8.700000000000001,0,0,0,0,0.25,86.04,146.5,0.92,0.13,1021,1.5,29,1.5,0.0000,0.0000
2006,11,15,10,30,10.8,1.09,0.045,0.64,0,0,0,0,0,8.700000000000001,0,0,0,0,0.251,86.61,141.03,0.92,0.13,1021,1.5,35,1.5,0.0000,0.0000
2006,11,15,11,0,10.600000000000001,1.12,0.046,0.64,0,0,0,0,0,8.5,0,0,0,0,0.251,86.62,135.32,0.92,0.13,1021,1.6,41,1.6,0.0000,0.0000
2006,11,15,11,30,10.5,1.12,0.046,0.64,0,0,0,0,8,8.5,0,0,0,0,0.251,87.2,129.48,0.93,0.13,1021,1.6,40,1.6,0.0000,0.0000
2006,11,15,12,0,10.4,1.1500000000000001,0.05,0.64,0,0,0,0,7,8.200000000000001,0,0,0,0,0.252,86.43,123.57000000000001,0.93,0.13,1021,1.6,40,1.6,0.0000,0.0000
2006,11,15,12,30,10.4,1.1500000000000001,0.05,0.64,0,0,0,0,7,8.200000000000001,0,0,0,0,0.252,86.43,117.65,0.93,0.13,1021,1.6,37,1.5,0.0000,0.0000
2006,11,15,13,0,10.4,1.16,0.055,0.64,0,0,0,0,7,8.200000000000001,0,0,0,0,0.253,86.14,111.74000000000001,0.93,0.13,1021,1.5,35,1.5,0.0000,0.0000
2006,11,15,13,30,10.5,1.16,0.055,0.64,0,0,0,0,7,8.200000000000001,0,0,0,0,0.253,85.57000000000001,105.9,0.93,0.13,1021,1.5,34,1.5,0.0000,0.0000
2006,11,15,14,0,10.5,1.17,0.059000000000000004,0.64,0,0,0,0,8,8.1,0,0,0,0,0.254,85.14,100.14,0.93,0.13,1021,1.4000000000000001,33,1.4000000000000001,0.0000,0.0000
2006,11,15,14,30,10.600000000000001,1.17,0.059000000000000004,0.64,0,0,0,0,10,8.1,0,0,0,0,0.254,84.58,94.5,0.93,0.13,1021,1.3,39,1.3,0.0000,0.0000
2006,11,15,15,0,10.700000000000001,1.17,0.06,0.64,13,134,16,0,1,8,13,134,0,16,0.254,83.65,88.65,0.93,0.13,1021,1.3,44,1.1,0.0000,0.0000
2006,11,15,15,30,11.100000000000001,1.17,0.06,0.64,34,415,80,7,3,8,50,2,7,51,0.254,81.46000000000001,83.60000000000001,0.93,0.13,1021,1.3,43,1,0.0000,0.0000
2006,11,15,16,0,11.4,1.19,0.058,0.64,49,590,165,0,0,8.6,49,590,0,165,0.254,83.07000000000001,78.63,0.93,0.13,1021,1.2000000000000002,42,0.8,7.8764,6.0135
2006,11,15,16,30,11.700000000000001,1.19,0.058,0.64,59,694,251,0,0,8.6,59,694,0,251,0.255,81.45,73.93,0.93,0.13,1021,1.2000000000000002,27,0.9,12.3923,9.5413
2006,11,15,17,0,12,1.2,0.058,0.64,67,764,333,0,0,8.700000000000001,67,764,0,333,0.255,80.3,69.60000000000001,0.93,0.13,1021,1.2000000000000002,12,1,17.1083,13.2551
2006,11,15,17,30,12.600000000000001,1.2,0.058,0.64,72,808,404,0,0,8.700000000000001,72,808,0,404,0.256,77.2,65.73,0.93,0.13,1021,1.3,184,1,21.4308,16.6707
2006,11,15,18,0,13.3,1.41,0.047,0.64,71,857,468,0,0,8.9,71,857,0,468,0.257,74.62,62.4,0.92,0.13,1021,1.3,356,1.1,25.4196,19.8243
2006,11,15,18,30,14.5,1.41,0.047,0.64,74,879,518,0,0,8.9,74,879,0,518,0.257,69.04,59.71,0.92,0.13,1021,1.3,356,0.9,28.6062,22.3460
2006,11,15,19,0,15.8,1.44,0.045,0.64,75,896,553,0,3,9.3,265,346,0,449,0.258,65.5,57.77,0.92,0.13,1021,1.3,356,0.8,25.0630,19.5977
2006,11,15,19,30,16.400000000000002,1.44,0.045,0.64,76,904,573,0,2,9.3,277,335,0,461,0.258,63.050000000000004,56.63,0.92,0.13,1021,1.3,233,0.7000000000000001,25.8840,20.2502
2006,11,15,20,0,17,1.45,0.046,0.64,77,901,576,7,2,9.700000000000001,225,600,7,557,0.258,62.11,56.370000000000005,0.92,0.13,1021,1.4000000000000001,109,0.6000000000000001,31.3146,24.5015
2006,11,15,20,30,17.3,1.45,0.046,0.64,76,897,565,0,1,9.700000000000001,76,897,0,565,0.258,60.88,56.980000000000004,0.92,0.13,1020,1.4000000000000001,135,0.6000000000000001,31.6674,24.7709
2006,11,15,21,0,17.7,1.52,0.043000000000000003,0.64,73,891,540,0,0,9.700000000000001,73,891,0,540,0.258,59.370000000000005,58.44,0.92,0.13,1020,1.4000000000000001,161,0.6000000000000001,30.0346,23.4774
2006,11,15,21,30,17.900000000000002,1.52,0.043000000000000003,0.64,71,874,499,0,0,9.700000000000001,71,874,0,499,0.258,58.63,60.68,0.92,0.13,1020,1.4000000000000001,185,0.7000000000000001,27.3991,21.3913
2006,11,15,22,0,18,1.56,0.04,0.64,67,853,446,0,7,9.700000000000001,132,604,0,400,0.258,58.32,63.63,0.92,0.13,1019,1.4000000000000001,208,0.7000000000000001,21.5462,16.7890
2006,11,15,22,30,17.900000000000002,1.56,0.04,0.64,63,817,379,0,7,9.700000000000001,124,615,0,363,0.259,58.69,67.19,0.92,0.13,1019,1.4000000000000001,220,0.9,19.0356,14.7874
2006,11,15,23,0,17.7,1.57,0.038,0.64,56,765,302,0,1,9.8,56,765,0,302,0.259,60.02,71.25,0.91,0.13,1019,1.5,232,1.1,15.2858,11.8177
2006,11,15,23,30,16.900000000000002,1.57,0.038,0.64,49,689,219,0,7,9.8,94,479,0,212,0.26,63.120000000000005,75.73,0.91,0.13,1019,1.5,239,1.1,10.3028,7.9072
2006,11,16,0,0,16,1.43,0.039,0.64,39,568,132,0,1,10.9,39,568,0,132,0.26,71.8,80.55,0.91,0.13,1019,1.5,247,1.2000000000000002,0.0000,0.0000
2006,11,16,0,30,14.8,1.43,0.039,0.64,24,371,52,0,0,10.9,24,371,0,52,0.261,77.53,85.60000000000001,0.9,0.13,1019,1.5,251,1.3,0.0000,0.0000
2006,11,16,1,0,13.5,1.43,0.036000000000000004,0.64,0,0,0,0,0,10.3,0,0,0,0,0.262,81.15,91.15,0.9,0.13,1019,1.5,256,1.5,0.0000,0.0000
2006,11,16,1,30,13,1.43,0.036000000000000004,0.64,0,0,0,0,0,10.3,0,0,0,0,0.263,83.83,96.7,0.9,0.13,1019,1.5,258,1.7000000000000002,0.0000,0.0000
2006,11,16,2,0,12.5,1.41,0.034,0.64,0,0,0,0,0,10,0,0,0,0,0.263,84.46000000000001,102.39,0.89,0.13,1019,1.5,260,1.8,0.0000,0.0000
2006,11,16,2,30,12.200000000000001,1.41,0.034,0.64,0,0,0,0,0,10,0,0,0,0,0.264,86.14,108.19,0.89,0.13,1019,1.5,261,1.8,0.0000,0.0000
2006,11,16,3,0,11.8,1.3900000000000001,0.033,0.64,0,0,0,0,0,10,0,0,0,0,0.264,88.93,114.06,0.89,0.13,1019,1.5,262,1.8,0.0000,0.0000
2006,11,16,3,30,11.600000000000001,1.3900000000000001,0.033,0.64,0,0,0,0,0,10,0,0,0,0,0.264,90.11,119.98,0.89,0.13,1019,1.6,262,1.8,0.0000,0.0000
2006,11,16,4,0,11.4,1.36,0.032,0.64,0,0,0,0,0,10.200000000000001,0,0,0,0,0.265,92.15,125.91,0.89,0.13,1019,1.6,262,1.8,0.0000,0.0000
2006,11,16,4,30,11.200000000000001,1.36,0.032,0.64,0,0,0,0,0,10.200000000000001,0,0,0,0,0.265,93.37,131.8,0.89,0.13,1019,1.6,260,1.8,0.0000,0.0000
2006,11,16,5,0,11,1.34,0.032,0.64,0,0,0,0,0,10.3,0,0,0,0,0.265,95.62,137.62,0.89,0.13,1019,1.7000000000000002,258,1.8,0.0000,0.0000
2006,11,16,5,30,11,1.34,0.032,0.64,0,0,0,0,0,10.3,0,0,0,0,0.266,95.62,143.27,0.89,0.13,1019,1.7000000000000002,252,1.7000000000000002,0.0000,0.0000
2006,11,16,6,0,10.9,1.31,0.032,0.64,0,0,0,0,0,10.5,0,0,0,0,0.266,97.2,148.63,0.89,0.13,1019,1.8,246,1.7000000000000002,0.0000,0.0000
2006,11,16,6,30,10.9,1.31,0.032,0.64,0,0,0,0,0,10.5,0,0,0,0,0.266,97.2,153.51,0.89,0.13,1019,1.8,238,1.6,0.0000,0.0000
2006,11,16,7,0,11,1.29,0.032,0.64,0,0,0,0,0,10.700000000000001,0,0,0,0,0.266,97.82000000000001,157.55,0.9,0.13,1019,1.8,231,1.6,0.0000,0.0000
2006,11,16,7,30,11,1.29,0.032,0.64,0,0,0,0,0,10.700000000000001,0,0,0,0,0.266,97.82000000000001,160.22,0.9,0.13,1019,1.9000000000000001,224,1.5,0.0000,0.0000
2006,11,16,8,0,11.100000000000001,1.26,0.033,0.64,0,0,0,0,7,11,0,0,0,0,0.266,99.29,160.92000000000002,0.9,0.13,1019,1.9000000000000001,217,1.5,0.0000,0.0000
2006,11,16,8,30,11.200000000000001,1.26,0.033,0.64,0,0,0,0,7,11,0,0,0,0,0.266,98.64,159.44,0.91,0.13,1019,2,212,1.5,0.0000,0.0000
2006,11,16,9,0,11.3,1.24,0.036000000000000004,0.64,0,0,0,0,4,11.3,0,0,0,0,0.265,100,156.19,0.91,0.13,1018,2.1,207,1.6,0.0000,0.0000
2006,11,16,9,30,11.3,1.24,0.036000000000000004,0.64,0,0,0,0,1,11.3,0,0,0,0,0.264,100,151.79,0.92,0.13,1018,2.2,207,1.6,0.0000,0.0000
2006,11,16,10,0,11.4,1.22,0.037,0.64,0,0,0,0,3,11.4,0,0,0,0,0.264,100,146.70000000000002,0.92,0.13,1018,2.2,206,1.6,0.0000,0.0000
2006,11,16,10,30,11.5,1.22,0.037,0.64,0,0,0,0,3,11.5,0,0,0,0,0.263,100,141.21,0.92,0.13,1018,2.3000000000000003,207,1.6,0.0000,0.0000
2006,11,16,11,0,11.700000000000001,1.17,0.038,0.64,0,0,0,0,0,11.700000000000001,0,0,0,0,0.263,100,135.5,0.93,0.13,1018,2.4000000000000004,207,1.7000000000000002,0.0000,0.0000
2006,11,16,11,30,11.8,1.17,0.038,0.64,0,0,0,0,4,11.8,0,0,0,0,0.262,100,129.65,0.93,0.13,1018,2.5,208,1.6,0.0000,0.0000
2006,11,16,12,0,11.9,1.07,0.04,0.64,0,0,0,0,3,11.9,0,0,0,0,0.261,100,123.74000000000001,0.93,0.13,1018,2.5,208,1.6,0.0000,0.0000
2006,11,16,12,30,12,1.07,0.04,0.64,0,0,0,0,0,12,0,0,0,0,0.261,100,117.82000000000001,0.9400000000000001,0.13,1018,2.6,209,1.6,0.0000,0.0000
2006,11,16,13,0,12.100000000000001,0.98,0.043000000000000003,0.64,0,0,0,0,0,12.100000000000001,0,0,0,0,0.26,100,111.92,0.9400000000000001,0.13,1018,2.7,210,1.6,0.0000,0.0000
2006,11,16,13,30,12.3,0.98,0.043000000000000003,0.64,0,0,0,0,1,12.3,0,0,0,0,0.26,100,106.08,0.9400000000000001,0.13,1018,2.8000000000000003,212,1.6,0.0000,0.0000
2006,11,16,14,0,12.4,0.9,0.046,0.64,0,0,0,0,1,12.4,0,0,0,0,0.259,100,100.32000000000001,0.9400000000000001,0.13,1018,3,213,1.6,0.0000,0.0000
2006,11,16,14,30,12.700000000000001,0.9,0.046,0.64,0,0,0,0,3,12.700000000000001,0,0,0,0,0.259,100,94.69,0.9400000000000001,0.13,1018,3.1,212,1.6,0.0000,0.0000
2006,11,16,15,0,13,0.85,0.049,0.64,11,103,13,7,3,13,2,0,7,2,0.258,100,88.83,0.9400000000000001,0.13,1018,3.2,210,1.6,0.0000,0.0000
2006,11,16,15,30,13.700000000000001,0.85,0.049,0.64,32,373,72,0,1,13.100000000000001,32,373,0,72,0.258,96.06,83.81,0.9400000000000001,0.13,1019,3.3000000000000003,210,1.7000000000000002,0.0000,0.0000
2006,11,16,16,0,14.5,0.81,0.048,0.64,46,541,150,0,3,13.5,30,0,0,30,0.258,93.67,78.84,0.9400000000000001,0.13,1019,3.3000000000000003,209,1.9000000000000001,1.4312,1.0923
2006,11,16,16,30,15,0.81,0.048,0.64,55,644,231,0,3,13.5,46,0,0,46,0.258,90.71000000000001,74.15,0.9400000000000001,0.13,1019,3.4000000000000004,209,1.9000000000000001,2.2665,1.7444
2006,11,16,17,0,15.5,0.77,0.048,0.64,63,713,308,0,1,13.9,63,713,0,308,0.258,90.31,69.83,0.9400000000000001,0.13,1019,3.4000000000000004,209,1.8,15.7916,12.2315
2006,11,16,17,30,16,0.77,0.048,0.64,68,761,378,0,1,13.9,68,761,0,378,0.258,87.48,65.97,0.9400000000000001,0.13,1019,3.4000000000000004,213,1.9000000000000001,20.0147,15.5658
2006,11,16,18,0,16.400000000000002,0.77,0.051000000000000004,0.64,73,790,436,0,1,14.200000000000001,73,790,0,436,0.258,87.02,62.64,0.9400000000000001,0.13,1019,3.4000000000000004,217,2,23.6440,18.4366
2006,11,16,18,30,16.7,0.77,0.051000000000000004,0.64,76,814,483,0,2,14.200000000000001,214,14,0,222,0.258,85.38,59.97,0.9400000000000001,0.13,1019,3.4000000000000004,220,2.1,12.2413,9.5610
2006,11,16,19,0,17,0.76,0.053,0.64,79,826,517,0,3,14.3,205,4,0,208,0.257,83.94,58.02,0.9400000000000001,0.13,1019,3.4000000000000004,223,2.1,11.5951,9.0655
2006,11,16,19,30,17.1,0.76,0.053,0.64,80,835,536,0,3,14.3,286,61,0,319,0.257,83.41,56.89,0.9400000000000001,0.13,1019,3.4000000000000004,225,2.2,17.8876,13.9927
2006,11,16,20,0,17.2,0.74,0.052000000000000005,0.64,80,838,541,0,3,14.200000000000001,163,0,0,163,0.257,82.68,56.61,0.9400000000000001,0.13,1019,3.4000000000000004,226,2.2,9.1530,7.1608
2006,11,16,20,30,17.2,0.74,0.052000000000000005,0.64,79,835,532,0,3,14.200000000000001,162,0,0,162,0.257,82.68,57.22,0.9400000000000001,0.13,1019,3.3000000000000003,227,2.2,9.0687,7.0930
2006,11,16,21,0,17.2,0.72,0.063,0.64,83,810,504,0,3,14.200000000000001,87,0,0,87,0.257,82.57000000000001,58.67,0.9500000000000001,0.13,1018,3.3000000000000003,228,2.1,4.8328,3.7773
2006,11,16,21,30,17.2,0.72,0.063,0.64,81,793,467,0,3,14.200000000000001,25,0,0,25,0.258,82.57000000000001,60.9,0.9500000000000001,0.13,1018,3.2,230,2,1.3709,1.0701
2006,11,16,22,0,17.2,0.78,0.062,0.64,76,768,415,0,3,14.200000000000001,73,0,0,73,0.258,82.72,63.83,0.9500000000000001,0.13,1018,3.2,231,1.9000000000000001,3.9267,3.0593
2006,11,16,22,30,17.1,0.78,0.062,0.64,72,730,352,0,3,14.200000000000001,24,0,0,24,0.258,83.24,67.37,0.9500000000000001,0.13,1018,3.1,232,1.8,1.2567,0.9761
2006,11,16,23,0,17,0.8200000000000001,0.057,0.64,63,683,281,7,3,14.3,45,0,7,45,0.258,83.92,71.42,0.9400000000000001,0.13,1018,3,233,1.7000000000000002,2.2741,1.7577
2006,11,16,23,30,16.6,0.8200000000000001,0.057,0.64,55,603,202,7,3,14.3,46,0,7,46,0.259,86.07000000000001,75.89,0.9400000000000001,0.13,1018,2.9000000000000004,234,1.5,2.2326,1.7130
2006,11,17,0,0,16.2,0.87,0.055,0.64,42,482,120,0,0,14.4,42,482,0,120,0.259,88.9,80.7,0.9400000000000001,0.13,1018,2.9000000000000004,235,1.2000000000000002,0.0000,0.0000
2006,11,17,0,30,15.4,0.87,0.055,0.64,25,279,46,0,0,14.4,25,279,0,46,0.259,93.55,85.73,0.9400000000000001,0.13,1018,2.8000000000000003,238,1.1,0.0000,0.0000
2006,11,17,1,0,14.700000000000001,0.93,0.051000000000000004,0.64,0,0,0,0,0,14.200000000000001,0,0,0,0,0.26,96.82000000000001,91.27,0.9400000000000001,0.13,1018,2.8000000000000003,240,0.9,0.0000,0.0000
2006,11,17,1,30,14.4,0.93,0.051000000000000004,0.64,0,0,0,0,0,14.200000000000001,0,0,0,0,0.26,98.71000000000001,96.81,0.9400000000000001,0.13,1018,2.7,242,0.9,0.0000,0.0000
2006,11,17,2,0,14.200000000000001,0.99,0.046,0.64,0,0,0,0,0,14.100000000000001,0,0,0,0,0.26,99.3,102.5,0.93,0.13,1018,2.7,243,0.9,0.0000,0.0000
2006,11,17,2,30,14,0.99,0.046,0.64,0,0,0,0,0,14,0,0,0,0,0.26,100,108.29,0.93,0.13,1018,2.7,244,0.9,0.0000,0.0000
2006,11,17,3,0,13.8,1.05,0.043000000000000003,0.64,0,0,0,0,0,13.8,0,0,0,0,0.26,100,114.16,0.93,0.13,1018,2.7,245,0.9,0.0000,0.0000
2006,11,17,3,30,13.700000000000001,1.05,0.043000000000000003,0.64,0,0,0,0,0,13.700000000000001,0,0,0,0,0.261,100,120.08,0.92,0.13,1018,2.8000000000000003,246,1,0.0000,0.0000
2006,11,17,4,0,13.600000000000001,1.11,0.041,0.64,0,0,0,0,0,13.600000000000001,0,0,0,0,0.261,100,126.01,0.92,0.13,1018,2.8000000000000003,247,1,0.0000,0.0000
2006,11,17,4,30,13.5,1.11,0.041,0.64,0,0,0,0,0,13.5,0,0,0,0,0.261,100,131.91,0.92,0.13,1018,2.8000000000000003,250,1,0.0000,0.0000
2006,11,17,5,0,13.4,1.1500000000000001,0.038,0.64,0,0,0,0,0,13.4,0,0,0,0,0.262,100,137.73,0.92,0.13,1019,2.8000000000000003,253,1.1,0.0000,0.0000
2006,11,17,5,30,13.3,1.1500000000000001,0.038,0.64,0,0,0,0,0,13.3,0,0,0,0,0.262,100,143.39000000000001,0.91,0.13,1019,2.8000000000000003,257,1.1,0.0000,0.0000
2006,11,17,6,0,13.200000000000001,1.2,0.036000000000000004,0.64,0,0,0,0,0,13.200000000000001,0,0,0,0,0.262,100,148.77,0.91,0.13,1019,2.8000000000000003,261,1.1,0.0000,0.0000
2006,11,17,6,30,13.200000000000001,1.2,0.036000000000000004,0.64,0,0,0,0,0,13.200000000000001,0,0,0,0,0.263,100,153.67000000000002,0.91,0.13,1019,2.8000000000000003,266,1.1,0.0000,0.0000
2006,11,17,7,0,13.100000000000001,1.25,0.035,0.64,0,0,0,0,3,13.100000000000001,0,0,0,0,0.263,100,157.75,0.91,0.13,1019,2.8000000000000003,272,1.1,0.0000,0.0000
2006,11,17,7,30,13.100000000000001,1.25,0.035,0.64,0,0,0,0,0,13.100000000000001,0,0,0,0,0.264,100,160.45000000000002,0.91,0.13,1019,2.8000000000000003,277,1.1,0.0000,0.0000
2006,11,17,8,0,13.100000000000001,1.28,0.034,0.64,0,0,0,0,1,13.100000000000001,0,0,0,0,0.265,100,161.17000000000002,0.91,0.13,1019,2.8000000000000003,283,1.1,0.0000,0.0000
